date,item_name,category,quantity_sold,unit_price,stock_left
2028-09-14,Bangle,Gold Jewelry,0,4389422.0,76
2028-09-15,Brooch,Gold Jewelry,8,2846434.0,98
2028-09-16,Charm,Gold Jewelry,0,4308734.0,4
2028-09-17,Brooch,Gold Jewelry,7,3812770.0,91
2028-09-18,Anklet,Gold Jewelry,4,2915068.0,20
2028-09-19,Bracelet,Gold Jewelry,2,3508788.0,13
2028-09-20,Gold Bar,Gold Jewelry,10,4877559.0,47
2028-09-21,Ring,Gold Jewelry,6,4283743.0,23
2028-09-22,Ring,Gold Jewelry,6,3531161.0,17
2028-09-23,Necklace,Gold Jewelry,8,3965576.0,87
2028-09-24,Bangle,Gold Jewelry,6,3259641.0,70
2028-09-25,Earring,Gold Jewelry,12,3386856.0,3
2028-09-26,Bracelet,Gold Jewelry,10,4531039.0,3
2028-09-27,Earring,Gold Jewelry,13,4321346.0,90
2028-09-28,Gold Bar,Gold Jewelry,2,2719683.0,45
2028-09-29,Brooch,Gold Jewelry,10,4898449.0,81
2028-09-30,Ring,Gold Jewelry,12,4143410.0,5
2028-10-01,Gold Bar,Gold Jewelry,28,3009434.0,17
2028-10-02,Brooch,Gold Jewelry,26,4487466.0,55
2028-10-03,Ring,Gold Jewelry,24,5068365.0,81
2028-10-04,Brooch,Gold Jewelry,0,3483583.0,55
2028-10-05,Bangle,Gold Jewelry,14,3150810.0,56
2028-10-06,Bracelet,Gold Jewelry,22,3925822.0,81
2028-10-07,Charm,Gold Jewelry,4,3244742.0,100
2028-10-08,Gold Bar,Gold Jewelry,22,3456223.0,95
2028-10-09,Gold Bar,Gold Jewelry,14,2797873.0,81
2028-10-10,Pendant,Gold Jewelry,14,3247988.0,69
2028-10-11,Anklet,Gold Jewelry,24,3700040.0,96
2028-10-12,Bangle,Gold Jewelry,8,3862304.0,48
2028-10-13,Bangle,Gold Jewelry,24,4724148.0,24
2028-10-14,Earring,Gold Jewelry,22,5641372.0,68
2028-10-15,Brooch,Gold Jewelry,24,4335409.0,31
2028-10-16,Anklet,Gold Jewelry,0,4171634.0,96
2028-10-17,Bracelet,Gold Jewelry,24,3606924.0,57
2028-10-18,Bracelet,Gold Jewelry,18,3559491.0,39
2028-10-19,Bangle,Gold Jewelry,12,4268245.0,12
2028-10-20,Bracelet,Gold Jewelry,22,4693117.0,17
2028-10-21,Pendant,Gold Jewelry,18,3613634.0,51
2028-10-22,Gold Bar,Gold Jewelry,8,4550797.0,73
2028-10-23,Necklace,Gold Jewelry,14,4132303.0,73
2028-10-24,Charm,Gold Jewelry,16,4881211.0,84
2028-10-25,Earring,Gold Jewelry,20,5626235.0,48
2028-10-26,Brooch,Gold Jewelry,26,3139136.0,5
2028-10-27,Charm,Gold Jewelry,12,4379752.0,72
2028-10-28,Brooch,Gold Jewelry,26,4993455.0,79
2028-10-29,Ring,Gold Jewelry,24,3209662.0,57
2028-10-30,Charm,Gold Jewelry,28,5269725.0,44
2028-10-31,Necklace,Gold Jewelry,12,5125777.0,61
2028-11-01,Bangle,Gold Jewelry,0,3607383.0,12
2028-11-02,Pendant,Gold Jewelry,28,3831048.0,23
2028-11-03,Gold Bar,Gold Jewelry,6,4087205.0,67
2028-11-04,Gold Bar,Gold Jewelry,2,4980542.0,65
2028-11-05,Pendant,Gold Jewelry,2,3649436.0,21
2028-11-06,Anklet,Gold Jewelry,2,4020121.0,94
2028-11-07,Ring,Gold Jewelry,6,4917625.0,51
2028-11-08,Brooch,Gold Jewelry,26,5071393.0,53
2028-11-09,Necklace,Gold Jewelry,0,4144351.0,61
2028-11-10,Bracelet,Gold Jewelry,28,4276336.0,89
2028-11-11,Charm,Gold Jewelry,6,4603917.0,38
2028-11-12,Ring,Gold Jewelry,2,3564323.0,49
2028-11-13,Charm,Gold Jewelry,8,3445574.0,30
2028-11-14,Necklace,Gold Jewelry,4,3031937.0,57
2028-11-15,Earring,Gold Jewelry,28,4523760.0,20
2028-11-16,Earring,Gold Jewelry,22,4798513.0,98
2028-11-17,Ring,Gold Jewelry,14,4962029.0,35
2028-11-18,Bangle,Gold Jewelry,0,4505501.0,12
2028-11-19,Necklace,Gold Jewelry,0,3581834.0,57
2028-11-20,Necklace,Gold Jewelry,0,4558587.0,57
2028-11-21,Pendant,Gold Jewelry,22,3153066.0,99
2028-11-22,Bangle,Gold Jewelry,18,5142575.0,94
2028-11-23,Brooch,Gold Jewelry,4,3330696.0,49
2028-11-24,Brooch,Gold Jewelry,28,4404970.0,21
2028-11-25,Bracelet,Gold Jewelry,16,2832062.0,73
2028-11-26,Gold Bar,Gold Jewelry,12,4080241.0,53
2028-11-27,Earring,Gold Jewelry,2,3745499.0,96
2028-11-28,Brooch,Gold Jewelry,28,5689530.0,93
2028-11-29,Bangle,Gold Jewelry,24,4578445.0,70
2028-11-30,Necklace,Gold Jewelry,16,5045848.0,41
2028-12-01,Brooch,Gold Jewelry,18,2922609.0,75
2028-12-02,Necklace,Gold Jewelry,2,4728255.0,39
2028-12-03,Brooch,Gold Jewelry,4,5488454.0,71
2028-12-04,Earring,Gold Jewelry,20,,76
2028-12-05,Charm,Gold Jewelry,24,5087965.0,6
2028-12-06,Brooch,Gold Jewelry,18,5523784.0,53
2028-12-07,Bangle,Gold Jewelry,26,4568924.0,44
2028-12-08,Brooch,Gold Jewelry,2,5088674.0,51
2028-12-09,Gold Bar,Gold Jewelry,4,5605569.0,49
2028-12-10,Earring,Gold Jewelry,10,5307773.0,66
2028-12-11,Bangle,Gold Jewelry,16,4334099.0,28
2028-12-12,Pendant,Gold Jewelry,16,5098727.0,83
2028-12-13,Bangle,Gold Jewelry,12,3862452.0,16
2028-12-14,Gold Bar,Gold Jewelry,22,5343276.0,27
2028-12-15,Charm,Gold Jewelry,4,5648517.0,2
2028-12-16,Earring,Gold Jewelry,6,4078756.0,60
2028-12-17,Pendant,Gold Jewelry,10,5413944.0,73
2028-12-18,Gold Bar,Gold Jewelry,20,5444154.0,7
2028-12-19,Gold Bar,Gold Jewelry,0,3954796.0,7
2028-12-20,Ring,Gold Jewelry,2,2838436.0,33
2028-12-21,Earring,Gold Jewelry,24,2741279.0,36
2028-12-22,Bangle,Gold Jewelry,0,3845462.0,16
2028-12-23,Necklace,Gold Jewelry,4,2812124.0,35
2028-12-24,Charm,Gold Jewelry,26,4142970.0,76
2028-12-25,Necklace,Gold Jewelry,14,4639493.0,21
2028-12-26,Bangle,Gold Jewelry,2,5160851.0,14
2028-12-27,Bangle,Gold Jewelry,0,4917063.0,14
2028-12-28,Earring,Gold Jewelry,16,5710702.0,20
2028-12-29,Bangle,Gold Jewelry,26,5548182.0,88
2028-12-30,Ring,Gold Jewelry,22,3723478.0,11
2028-12-31,Pendant,Gold Jewelry,4,3177244.0,69
2029-01-01,Bangle,Gold Jewelry,10,4000170.0,78
2029-01-02,Necklace,Gold Jewelry,0,5204188.0,21
2029-01-03,Bangle,Gold Jewelry,6,4789212.0,72
2029-01-04,Ring,Gold Jewelry,12,2969723.0,99
2029-01-05,Brooch,Gold Jewelry,14,4192400.0,37
2029-01-06,Brooch,Gold Jewelry,9,3571927.0,28
2029-01-07,Gold Bar,Gold Jewelry,4,2816306.0,3
2029-01-08,Charm,Gold Jewelry,4,5563045.0,72
2029-01-09,Bracelet,Gold Jewelry,13,4013173.0,60
2029-01-10,Pendant,Gold Jewelry,0,3709334.0,69
2029-01-11,Anklet,Gold Jewelry,14,3727644.0,80
2029-01-12,Gold Bar,Gold Jewelry,14,5030630.0,89
2029-01-13,Charm,Gold Jewelry,8,5321088.0,64
2029-01-14,Brooch,Gold Jewelry,6,4475460.0,22
2029-01-15,Necklace,Gold Jewelry,7,3227209.0,14
2029-01-16,Anklet,Gold Jewelry,8,4475821.0,72
2029-01-17,Charm,Gold Jewelry,5,3176085.0,59
2029-01-18,Charm,Gold Jewelry,11,5193698.0,48
2029-01-19,Gold Bar,Gold Jewelry,4,3556608.0,85
2029-01-20,Anklet,Gold Jewelry,5,3590525.0,67
2029-01-21,Earring,Gold Jewelry,0,4230056.0,20
2029-01-22,Bracelet,Gold Jewelry,1,,59
2029-01-23,Earring,Gold Jewelry,3,5180210.0,17
2029-01-24,Anklet,Gold Jewelry,2,3240512.0,65
2029-01-25,Earring,Gold Jewelry,12,3509942.0,5
2029-01-26,Ring,Gold Jewelry,6,3218278.0,93
2029-01-27,Brooch,Gold Jewelry,8,4673940.0,14
2029-01-28,Ring,Gold Jewelry,4,5135219.0,89
2029-01-29,Bangle,Gold Jewelry,5,3124093.0,67
2029-01-30,Earring,Gold Jewelry,9,3239955.0,96
2029-01-31,Bangle,Gold Jewelry,13,4030074.0,54
2029-02-01,Necklace,Gold Jewelry,11,4266180.0,3
2029-02-02,Pendant,Gold Jewelry,11,4629082.0,58
2029-02-03,Necklace,Gold Jewelry,1,4232183.0,2
2029-02-04,Anklet,Gold Jewelry,2,3393545.0,63
2029-02-05,Charm,Gold Jewelry,2,4374528.0,46
2029-02-06,Brooch,Gold Jewelry,11,4650892.0,3
2029-02-07,Earring,Gold Jewelry,11,5663611.0,85
2029-02-08,Gold Bar,Gold Jewelry,14,5537476.0,71
2029-02-09,Pendant,Gold Jewelry,8,4095205.0,50
2029-02-10,Bracelet,Gold Jewelry,14,4058514.0,45
2029-02-11,Bracelet,Gold Jewelry,0,4998680.0,45
2029-02-12,Bracelet,Gold Jewelry,7,3219511.0,38
2029-02-13,Earring,Gold Jewelry,10,5146850.0,75
2029-02-14,Bracelet,Gold Jewelry,9,5574339.0,29
2029-02-15,Ring,Gold Jewelry,10,3499760.0,79
2029-02-16,Pendant,Gold Jewelry,8,3052283.0,42
2029-02-17,Ring,Gold Jewelry,5,3891613.0,74
2029-02-18,Charm,Gold Jewelry,3,5600075.0,43
2029-02-19,Pendant,Gold Jewelry,11,4870226.0,31
2029-02-20,Ring,Gold Jewelry,0,5523561.0,74
2029-02-21,Pendant,Gold Jewelry,7,4096683.0,24
2029-02-22,Charm,Gold Jewelry,6,4556798.0,37
2029-02-23,Bangle,Gold Jewelry,1,5611119.0,53
2029-02-24,Earring,Gold Jewelry,7,5431205.0,68
2029-02-25,Earring,Gold Jewelry,11,4871213.0,57
2029-02-26,Bracelet,Gold Jewelry,4,3211722.0,25
2029-02-27,Necklace,Gold Jewelry,6,4847618.0,96
2029-02-28,Bracelet,Gold Jewelry,3,3397290.0,22
2029-03-01,Anklet,Gold Jewelry,4,4093520.0,59
2029-03-02,Ring,Gold Jewelry,7,5359827.0,67
2029-03-03,Pendant,Gold Jewelry,0,5489668.0,24
2029-03-04,Necklace,Gold Jewelry,0,2968048.0,96
2029-03-05,Charm,Gold Jewelry,14,4273252.0,23
2029-03-06,Anklet,Gold Jewelry,3,3213483.0,56
2029-03-07,Charm,Gold Jewelry,2,4626062.0,21
2029-03-08,Earring,Gold Jewelry,12,5329187.0,45
2029-03-09,Earring,Gold Jewelry,0,5357157.0,45
2029-03-10,Bracelet,Gold Jewelry,11,5562409.0,11
2029-03-11,Ring,Gold Jewelry,1,5628717.0,66
2029-03-12,Necklace,Gold Jewelry,11,5345888.0,85
2029-03-13,Brooch,Gold Jewelry,2,4495004.0,1
2029-03-14,Anklet,Gold Jewelry,10,5715811.0,46
2029-03-15,Anklet,Gold Jewelry,14,4692618.0,32
2029-03-16,Bracelet,Gold Jewelry,14,4148673.0,97
2029-03-17,Earring,Gold Jewelry,10,5493575.0,35
2029-03-18,Bracelet,Gold Jewelry,13,5236260.0,84
2029-03-19,Pendant,Gold Jewelry,0,2986314.0,24
2029-03-20,Necklace,Gold Jewelry,0,5404622.0,85
2029-03-21,Ring,Gold Jewelry,0,4304090.0,66
2029-03-22,Bangle,Gold Jewelry,5,5022107.0,48
2029-03-23,Gold Bar,Gold Jewelry,4,3519692.0,67
2029-03-24,Gold Bar,Gold Jewelry,7,5154462.0,60
2029-03-25,Bracelet,Gold Jewelry,1,4848775.0,83
2029-03-26,Pendant,Gold Jewelry,3,5297510.0,21
2029-03-27,Necklace,Gold Jewelry,7,4387694.0,78
2029-03-28,Brooch,Gold Jewelry,11,5405174.0,90
2029-03-29,Gold Bar,Gold Jewelry,5,3355904.0,55
2029-03-30,Necklace,Gold Jewelry,0,3045865.0,78
2029-03-31,Ring,Gold Jewelry,14,3491773.0,52
2029-04-01,Charm,Gold Jewelry,3,4721037.0,18
2029-04-02,Pendant,Gold Jewelry,0,4817381.0,21
2029-04-03,Earring,Gold Jewelry,12,2854616.0,23
2029-04-04,Necklace,Gold Jewelry,1,3161370.0,77
2029-04-05,Ring,Gold Jewelry,4,4800143.0,48
2029-04-06,Brooch,Gold Jewelry,13,3297385.0,77
2029-04-07,Bangle,Gold Jewelry,7,4350638.0,41
2029-04-08,Earring,Gold Jewelry,7,4796337.0,16
2029-04-09,Bangle,Gold Jewelry,10,5103224.0,31
2029-04-10,Brooch,Gold Jewelry,2,5008531.0,75
2029-04-11,Ring,Gold Jewelry,10,4410253.0,38
2029-04-12,Gold Bar,Gold Jewelry,12,3767399.0,43
2029-04-13,Bangle,Gold Jewelry,3,3007756.0,28
2029-04-14,Earring,Gold Jewelry,9,3604376.0,7
2029-04-15,Bracelet,Gold Jewelry,10,3668487.0,73
2029-04-16,Anklet,Gold Jewelry,13,5442574.0,19
2029-04-17,Necklace,Gold Jewelry,5,3204039.0,72
2029-04-18,Gold Bar,Gold Jewelry,10,5083986.0,33
2029-04-19,Bangle,Gold Jewelry,10,4313517.0,18
2029-04-20,Charm,Gold Jewelry,9,3335242.0,9
2029-04-21,Necklace,Gold Jewelry,2,5593033.0,70
2029-04-22,Bracelet,Gold Jewelry,1,5634439.0,72
2029-04-23,Brooch,Gold Jewelry,5,4570302.0,70
2029-04-24,Anklet,Gold Jewelry,10,4102712.0,9
2029-04-25,Ring,Gold Jewelry,12,3313749.0,26
2029-04-26,Bracelet,Gold Jewelry,14,5421937.0,58
2029-04-27,Bracelet,Gold Jewelry,4,4872131.0,54
2029-04-28,Brooch,Gold Jewelry,13,5311919.0,57
2029-04-29,Pendant,Gold Jewelry,9,4811335.0,12
2029-04-30,Brooch,Gold Jewelry,4,3589687.0,53
2029-05-01,Pendant,Gold Jewelry,9,5023291.0,3
2029-05-02,Pendant,Gold Jewelry,0,4674855.0,3
2029-05-03,Gold Bar,Gold Jewelry,4,5648829.0,29
2029-05-04,Gold Bar,Gold Jewelry,9,3860965.0,20
2029-05-05,Earring,Gold Jewelry,11,4016671.0,96
2029-05-06,Bangle,Gold Jewelry,4,5213872.0,14
2029-05-07,Bangle,Gold Jewelry,2,5721003.0,12
2029-05-08,Ring,Gold Jewelry,6,3531463.0,20
2029-05-09,Bangle,Gold Jewelry,5,4883023.0,7
2029-05-10,Gold Bar,Gold Jewelry,3,4895510.0,17
2029-05-11,Earring,Gold Jewelry,1,3146179.0,95
2029-05-12,Earring,Gold Jewelry,11,5394262.0,84
2029-05-13,Pendant,Gold Jewelry,8,4097633.0,95
2029-05-14,Brooch,Gold Jewelry,0,5101748.0,53
2029-05-15,Ring,Gold Jewelry,12,,8
2029-05-16,Pendant,Gold Jewelry,12,3428270.0,83
2029-05-17,Brooch,Gold Jewelry,10,5123781.0,43
2029-05-18,Bangle,Gold Jewelry,14,5225105.0,93
2029-05-19,Pendant,Gold Jewelry,13,3416867.0,70
2029-05-20,Necklace,Gold Jewelry,3,3904381.0,67
2029-05-21,Bangle,Gold Jewelry,0,5060073.0,93
2029-05-22,Brooch,Gold Jewelry,12,4817328.0,31
2029-05-23,Ring,Gold Jewelry,5,3662965.0,3
2029-05-24,Brooch,Gold Jewelry,3,3040483.0,28
2029-05-25,Pendant,Gold Jewelry,4,5292203.0,66
2029-05-26,Pendant,Gold Jewelry,4,4669962.0,62
2029-05-27,Bracelet,Gold Jewelry,8,3073646.0,46
2029-05-28,Ring,Gold Jewelry,0,4184503.0,3
2029-05-29,Charm,Gold Jewelry,12,2912024.0,97
2029-05-30,Bangle,Gold Jewelry,1,5120458.0,92
2029-05-31,Earring,Gold Jewelry,12,3716789.0,72
2029-06-01,Ring,Gold Jewelry,5,3350026.0,98
2029-06-02,Earring,Gold Jewelry,4,2920276.0,68
2029-06-03,Ring,Gold Jewelry,10,2987494.0,88
2029-06-04,Ring,Gold Jewelry,6,4856686.0,82
2029-06-05,Brooch,Gold Jewelry,2,5098123.0,26
2029-06-06,Ring,Gold Jewelry,2,4688232.0,80
2029-06-07,Bracelet,Gold Jewelry,9,4676307.0,37
2029-06-08,Charm,Gold Jewelry,1,3087285.0,96
2029-06-09,Pendant,Gold Jewelry,12,4200254.0,50
2029-06-10,Anklet,Gold Jewelry,2,3078949.0,7
2029-06-11,Earring,Gold Jewelry,9,5661774.0,59
2029-06-12,Pendant,Gold Jewelry,0,4200477.0,50
2029-06-13,Anklet,Gold Jewelry,4,3048371.0,3
2029-06-14,Charm,Gold Jewelry,13,5511903.0,83
2029-06-15,Charm,Gold Jewelry,14,3459275.0,69
2029-06-16,Earring,Gold Jewelry,11,4538002.0,48
2029-06-17,Earring,Gold Jewelry,4,2938591.0,44
2029-06-18,Charm,Gold Jewelry,11,5503706.0,58
2029-06-19,Anklet,Gold Jewelry,10,5442951.0,93
2029-06-20,Ring,Gold Jewelry,6,3454604.0,74
2029-06-21,Bangle,Gold Jewelry,3,5414133.0,89
2029-06-22,Necklace,Gold Jewelry,2,3590220.0,65
2029-06-23,Pendant,Gold Jewelry,0,3760681.0,50
2029-06-24,Brooch,Gold Jewelry,11,3084409.0,15
2029-06-25,Pendant,Gold Jewelry,14,4152649.0,36
2029-06-26,Brooch,Gold Jewelry,7,4026968.0,8
2029-06-27,Anklet,Gold Jewelry,12,3979152.0,81
2029-06-28,Brooch,Gold Jewelry,2,3803167.0,6
2029-06-29,Earring,Gold Jewelry,12,4930932.0,32
2029-06-30,Bangle,Gold Jewelry,14,5186385.0,75
2029-07-01,Bangle,Gold Jewelry,1,4821892.0,74
2029-07-02,Earring,Gold Jewelry,10,3701596.0,22
2029-07-03,Bracelet,Gold Jewelry,3,5023340.0,34
2029-07-04,Anklet,Gold Jewelry,2,5537266.0,79
2029-07-05,Bracelet,Gold Jewelry,12,5747537.0,22
2029-07-06,Bracelet,Gold Jewelry,0,3413573.0,22
2029-07-07,Pendant,Gold Jewelry,2,4416173.0,34
2029-07-08,Charm,Gold Jewelry,11,4451559.0,47
2029-07-09,Pendant,Gold Jewelry,1,4906742.0,33
2029-07-10,Charm,Gold Jewelry,7,3899977.0,40
2029-07-11,Necklace,Gold Jewelry,0,4553512.0,65
2029-07-12,Brooch,Gold Jewelry,8,4299800.0,98
2029-07-13,Charm,Gold Jewelry,0,5392079.0,40
2029-07-14,Earring,Gold Jewelry,9,4425828.0,13
2029-07-15,Pendant,Gold Jewelry,2,4854361.0,31
2029-07-16,Anklet,Gold Jewelry,4,5574937.0,75
2029-07-17,Brooch,Gold Jewelry,6,3126584.0,92
2029-07-18,Necklace,Gold Jewelry,4,4235302.0,61
2029-07-19,Charm,Gold Jewelry,7,3722015.0,33
2029-07-20,Necklace,Gold Jewelry,11,3411471.0,50
2029-07-21,Anklet,Gold Jewelry,4,5314502.0,71
2029-07-22,Bracelet,Gold Jewelry,0,5101154.0,22
2029-07-23,Bangle,Gold Jewelry,4,4800067.0,70
2029-07-24,Anklet,Gold Jewelry,3,4389070.0,68
2029-07-25,Gold Bar,Gold Jewelry,5,4484348.0,12
2029-07-26,Anklet,Gold Jewelry,2,5704759.0,66
2029-07-27,Necklace,Gold Jewelry,14,3688741.0,36
2029-07-28,Earring,Gold Jewelry,10,5764011.0,3
2029-07-29,Pendant,Gold Jewelry,4,4858615.0,27
2029-07-30,Earring,Gold Jewelry,1,3285277.0,2
2029-07-31,Necklace,Gold Jewelry,0,2977449.0,36
2029-08-01,Pendant,Gold Jewelry,5,5511532.0,22
2029-08-02,Gold Bar,Gold Jewelry,12,4023995.0,100
2029-08-03,Bangle,Gold Jewelry,14,3133420.0,56
2029-08-04,Brooch,Gold Jewelry,11,4466662.0,81
2029-08-05,Necklace,Gold Jewelry,5,2973870.0,31
2029-08-06,Charm,Gold Jewelry,4,3695636.0,29
2029-08-07,Necklace,Gold Jewelry,5,5809291.0,26
2029-08-08,Necklace,Gold Jewelry,10,3288377.0,16
2029-08-09,Pendant,Gold Jewelry,6,5784736.0,16
2029-08-10,Ring,Gold Jewelry,11,4841564.0,63
2029-08-11,Anklet,Gold Jewelry,4,3333330.0,62
2029-08-12,Ring,Gold Jewelry,0,3758004.0,63
2029-08-13,Gold Bar,Gold Jewelry,7,5183419.0,93
2029-08-14,Charm,Gold Jewelry,3,4436786.0,26
2029-08-15,Bangle,Gold Jewelry,8,3270744.0,48
2029-08-16,Bracelet,Gold Jewelry,13,3348677.0,9
2029-08-17,Gold Bar,Gold Jewelry,9,5805080.0,84
2029-08-18,Bracelet,Gold Jewelry,0,3661698.0,9
2029-08-19,Bracelet,Gold Jewelry,5,3364395.0,4
2029-08-20,Bangle,Gold Jewelry,0,4121393.0,48
2029-08-21,Earring,Gold Jewelry,2,5360868.0,100
2029-08-22,Ring,Gold Jewelry,2,4936319.0,61
2029-08-23,Necklace,Gold Jewelry,9,3779015.0,7
2029-08-24,Brooch,Gold Jewelry,11,5057821.0,70
2029-08-25,Bracelet,Gold Jewelry,11,3640830.0,93
2029-08-26,Charm,Gold Jewelry,3,3129539.0,23
2029-08-27,Gold Bar,Gold Jewelry,5,4592455.0,79
2029-08-28,Earring,Gold Jewelry,14,3116150.0,86
2029-08-29,Bracelet,Gold Jewelry,6,5637405.0,87
2029-08-30,Earring,Gold Jewelry,9,4696964.0,77
2029-08-31,Earring,Gold Jewelry,3,5391910.0,74
2029-09-01,Bracelet,Gold Jewelry,5,3341415.0,82
2029-09-02,Pendant,Gold Jewelry,10,4824658.0,6
2029-09-03,Anklet,Gold Jewelry,0,3499012.0,62
2029-09-04,Charm,Gold Jewelry,13,4489265.0,10
2029-09-05,Necklace,Gold Jewelry,7,5844811.0,100
2029-09-06,Necklace,Gold Jewelry,6,3579357.0,94
2029-09-07,Charm,Gold Jewelry,14,5440181.0,96
2029-09-08,Pendant,Gold Jewelry,10,5125298.0,96
2029-09-09,Necklace,Gold Jewelry,0,5303316.0,94
2029-09-10,Earring,Gold Jewelry,8,5196586.0,66
2029-09-11,Bangle,Gold Jewelry,2,4862534.0,46
2029-09-12,Gold Bar,Gold Jewelry,1,2990159.0,78
2029-09-13,Ring,Gold Jewelry,0,5456475.0,61
2029-09-14,Necklace,Gold Jewelry,2,3498372.0,92
2029-09-15,Charm,Gold Jewelry,4,4948237.0,92
2029-09-16,Bangle,Gold Jewelry,13,3606608.0,33
2029-09-17,Bracelet,Gold Jewelry,10,5819470.0,72
2029-09-18,Anklet,Gold Jewelry,1,3796820.0,61
2029-09-19,Charm,Gold Jewelry,11,3676864.0,81
2029-09-20,Earring,Gold Jewelry,2,4937338.0,64
2029-09-21,Anklet,Gold Jewelry,14,4090265.0,47
2029-09-22,Gold Bar,Gold Jewelry,14,4076365.0,64
2029-09-23,Gold Bar,Gold Jewelry,14,4194604.0,50
2029-09-24,Pendant,Gold Jewelry,3,3131098.0,93
2029-09-25,Brooch,Gold Jewelry,6,4511824.0,64
2029-09-26,Pendant,Gold Jewelry,12,4015497.0,81
2029-09-27,Bangle,Gold Jewelry,0,4481482.0,33
2029-09-28,Anklet,Gold Jewelry,14,3866952.0,33
2029-09-29,Brooch,Gold Jewelry,8,3961687.0,56
2029-09-30,Bracelet,Gold Jewelry,7,3299329.0,65
2029-10-01,Earring,Gold Jewelry,6,3083750.0,58
2029-10-02,Anklet,Gold Jewelry,24,2988092.0,9
2029-10-03,Pendant,Gold Jewelry,0,3102000.0,81
2029-10-04,Ring,Gold Jewelry,0,5745929.0,61
2029-10-05,Brooch,Gold Jewelry,0,3191137.0,56
2029-10-06,Brooch,Gold Jewelry,0,5474721.0,56
2029-10-07,Earring,Gold Jewelry,14,5819709.0,44
2029-10-08,Necklace,Gold Jewelry,4,3250153.0,88
2029-10-09,Gold Bar,Gold Jewelry,28,3981178.0,22
2029-10-10,Gold Bar,Gold Jewelry,10,5171769.0,12
2029-10-11,Ring,Gold Jewelry,4,3109069.0,57
2029-10-12,Bangle,Gold Jewelry,20,3439010.0,13
2029-10-13,Bangle,Gold Jewelry,8,4163894.0,5
2029-10-14,Bracelet,Gold Jewelry,24,4511697.0,41
2029-10-15,Anklet,Gold Jewelry,28,3582092.0,81
2029-10-16,Charm,Gold Jewelry,26,3972496.0,55
2029-10-17,Necklace,Gold Jewelry,0,3474792.0,88
2029-10-18,Pendant,Gold Jewelry,28,4450826.0,53
2029-10-19,Charm,Gold Jewelry,12,5244756.0,43
2029-10-20,Charm,Gold Jewelry,2,3500107.0,41
2029-10-21,Brooch,Gold Jewelry,0,3541635.0,56
2029-10-22,Ring,Gold Jewelry,24,4937793.0,33
2029-10-23,Gold Bar,Gold Jewelry,0,4974836.0,12
2029-10-24,Bracelet,Gold Jewelry,20,,21
2029-10-25,Bangle,Gold Jewelry,4,4581457.0,1
2029-10-26,Ring,Gold Jewelry,10,4050748.0,23
2029-10-27,Brooch,Gold Jewelry,18,4263640.0,38
2029-10-28,Pendant,Gold Jewelry,18,3394453.0,35
2029-10-29,Bracelet,Gold Jewelry,26,4738561.0,95
2029-10-30,Brooch,Gold Jewelry,8,5396234.0,30
2029-10-31,Gold Bar,Gold Jewelry,22,2926036.0,90
2029-11-01,Gold Bar,Gold Jewelry,2,4079517.0,88
2029-11-02,Gold Bar,Gold Jewelry,16,5123019.0,72
2029-11-03,Ring,Gold Jewelry,14,3252849.0,9
2029-11-04,Ring,Gold Jewelry,4,3569503.0,5
2029-11-05,Bangle,Gold Jewelry,14,3307141.0,87
2029-11-06,Bangle,Gold Jewelry,26,4808217.0,61
2029-11-07,Pendant,Gold Jewelry,16,3222783.0,19
2029-11-08,Bracelet,Gold Jewelry,26,5743744.0,69
2029-11-09,Earring,Gold Jewelry,28,4464732.0,16
2029-11-10,Earring,Gold Jewelry,4,3470117.0,12
2029-11-11,Brooch,Gold Jewelry,4,3278680.0,26
2029-11-12,Gold Bar,Gold Jewelry,2,4390086.0,70
2029-11-13,Bracelet,Gold Jewelry,14,5786803.0,55
2029-11-14,Charm,Gold Jewelry,18,3522718.0,23
2029-11-15,Ring,Gold Jewelry,0,5387434.0,5
2029-11-16,Anklet,Gold Jewelry,14,4999458.0,67
2029-11-17,Necklace,Gold Jewelry,12,3468610.0,76
2029-11-18,Pendant,Gold Jewelry,26,2915042.0,93
2029-11-19,Gold Bar,Gold Jewelry,12,3299802.0,58
2029-11-20,Gold Bar,Gold Jewelry,4,5661899.0,54
2029-11-21,Gold Bar,Gold Jewelry,0,5603364.0,54
2029-11-22,Ring,Gold Jewelry,0,3640410.0,5
2029-11-23,Ring,Gold Jewelry,16,3042895.0,89
2029-11-24,Necklace,Gold Jewelry,8,5853010.0,68
2029-11-25,Charm,Gold Jewelry,0,5626963.0,23
2029-11-26,Bracelet,Gold Jewelry,28,3830783.0,27
2029-11-27,Gold Bar,Gold Jewelry,8,4253219.0,46
2029-11-28,Earring,Gold Jewelry,24,5055932.0,88
2029-11-29,Bangle,Gold Jewelry,14,5802992.0,47
2029-11-30,Earring,Gold Jewelry,14,4662520.0,74
2029-12-01,Brooch,Gold Jewelry,8,4845510.0,18
2029-12-02,Earring,Gold Jewelry,22,4390017.0,52
2029-12-03,Brooch,Gold Jewelry,16,4640388.0,2
2029-12-04,Anklet,Gold Jewelry,28,4640599.0,39
2029-12-05,Bangle,Gold Jewelry,0,3021519.0,47
2029-12-06,Earring,Gold Jewelry,6,3271852.0,46
2029-12-07,Anklet,Gold Jewelry,4,4665817.0,35
2029-12-08,Pendant,Gold Jewelry,2,3080001.0,91
