date,item_name,category,quantity_sold,unit_price,stock_left,revenue,month
2027-12-15,Ring,Gold Jewelry,20,4403071.0,49,88061420.0,12
2027-12-16,Anklet,Gold Jewelry,26,3067536.0,42,79755936.0,12
2027-12-17,Necklace,Gold Jewelry,28,3967989.0,89,111103692.0,12
2027-12-18,Bangle,Gold Jewelry,20,4573209.0,55,91464180.0,12
2027-12-19,Necklace,Gold Jewelry,4,3408196.0,85,13632784.0,12
2027-12-20,Ring,Gold Jewelry,0,3742032.0,49,0.0,12
2027-12-21,Bangle,Gold Jewelry,6,3541074.0,49,21246444.0,12
2027-12-22,Necklace,Gold Jewelry,24,3006962.0,61,72167088.0,12
2027-12-23,Earring,Gold Jewelry,2,4004291.0,40,8008582.0,12
2027-12-24,Ring,Gold Jewelry,2,3218119.0,47,6436238.0,12
2027-12-25,Necklace,Gold Jewelry,4,4988975.0,57,19955900.0,12
2027-12-26,Earring,Gold Jewelry,14,3721292.0,26,52098088.0,12
2027-12-27,Earring,Gold Jewelry,14,4513183.0,12,63184562.0,12
2027-12-28,Pendant,Gold Jewelry,22,4361750.0,98,95958500.0,12
2027-12-29,Ring,Gold Jewelry,28,4818759.0,19,134925252.0,12
2027-12-30,Earring,Gold Jewelry,12,2955819.0,100,35469828.0,12
2027-12-31,Pendant,Gold Jewelry,10,4996308.0,88,49963080.0,12
2028-01-01,Necklace,Gold Jewelry,8,2822035.0,49,22576280.0,1
2028-01-02,Bracelet,Gold Jewelry,3,3494405.0,25,10483215.0,1
2028-01-03,Ring,Gold Jewelry,11,4004291.0,8,44047201.0,1
2028-01-04,Bangle,Gold Jewelry,0,3170825.0,49,0.0,1
2028-01-05,Anklet,Gold Jewelry,7,3466972.0,35,24268804.0,1
2028-01-06,Anklet,Gold Jewelry,6,4828581.0,29,28971486.0,1
2028-01-07,Necklace,Gold Jewelry,6,4555017.0,43,27330102.0,1
2028-01-08,Charm,Gold Jewelry,14,3372935.0,7,47221090.0,1
2028-01-09,Charm,Gold Jewelry,2,4613862.0,5,9227724.0,1
2028-01-10,Necklace,Gold Jewelry,3,3965090.0,40,11895270.0,1
2028-01-11,Earring,Gold Jewelry,0,3141074.0,100,0.0,1
2028-01-12,Ring,Gold Jewelry,8,4987138.0,100,39897104.0,1
2028-01-13,Anklet,Gold Jewelry,0,2658427.0,29,0.0,1
2028-01-14,Anklet,Gold Jewelry,5,4403916.0,24,22019580.0,1
2028-01-15,Earring,Gold Jewelry,14,4004291.0,86,56060074.0,1
2028-01-16,Anklet,Gold Jewelry,14,4951524.0,10,69321336.0,1
2028-01-17,Bangle,Gold Jewelry,4,2578886.0,45,10315544.0,1
2028-01-18,Ring,Gold Jewelry,0,3782402.0,100,0.0,1
2028-01-19,Brooch,Gold Jewelry,8,3895522.0,39,31164176.0,1
2028-01-20,Anklet,Gold Jewelry,0,3928535.0,10,0.0,1
2028-01-21,Necklace,Gold Jewelry,4,2809656.0,36,11238624.0,1
2028-01-22,Bangle,Gold Jewelry,13,3407776.0,32,44301088.0,1
2028-01-23,Anklet,Gold Jewelry,3,3511622.0,7,10534866.0,1
2028-01-24,Bangle,Gold Jewelry,13,3028450.0,19,39369850.0,1
2028-01-25,Pendant,Gold Jewelry,3,2882758.0,85,8648274.0,1
2028-01-26,Brooch,Gold Jewelry,11,4905876.0,28,53964636.0,1
2028-01-27,Gold Bar,Gold Jewelry,0,4858854.0,37,0.0,1
2028-01-28,Necklace,Gold Jewelry,6,2675589.0,30,16053534.0,1
2028-01-29,Necklace,Gold Jewelry,8,3755482.0,22,30043856.0,1
2028-01-30,Ring,Gold Jewelry,2,3181003.0,98,6362006.0,1
2028-01-31,Bangle,Gold Jewelry,11,2756339.0,8,30319729.0,1
2028-02-01,Earring,Gold Jewelry,12,4004291.0,74,48051492.0,2
2028-02-02,Necklace,Gold Jewelry,14,4004291.0,8,56060074.0,2
2028-02-03,Bangle,Gold Jewelry,1,3070453.0,7,3070453.0,2
2028-02-04,Bangle,Gold Jewelry,2,4919090.0,5,9838180.0,2
2028-02-05,Bracelet,Gold Jewelry,0,4004291.0,25,0.0,2
2028-02-06,Bracelet,Gold Jewelry,5,4004291.0,20,20021455.0,2
2028-02-07,Gold Bar,Gold Jewelry,10,4004291.0,27,40042910.0,2
2028-02-08,Pendant,Gold Jewelry,10,3012372.0,75,30123720.0,2
2028-02-09,Gold Bar,Gold Jewelry,6,4004291.0,21,24025746.0,2
2028-02-10,Anklet,Gold Jewelry,10,4123311.0,97,41233110.0,2
2028-02-11,Earring,Gold Jewelry,10,3450894.0,64,34508940.0,2
2028-02-12,Anklet,Gold Jewelry,1,4224542.0,96,4224542.0,2
2028-02-13,Charm,Gold Jewelry,7,4559073.0,98,31913511.0,2
2028-02-14,Anklet,Gold Jewelry,13,4004291.0,83,52055783.0,2
2028-02-15,Ring,Gold Jewelry,5,3323492.0,93,16617460.0,2
2028-02-16,Anklet,Gold Jewelry,13,4004291.0,70,52055783.0,2
2028-02-17,Gold Bar,Gold Jewelry,3,4481332.0,18,13443996.0,2
2028-02-18,Necklace,Gold Jewelry,0,4004291.0,8,0.0,2
2028-02-19,Necklace,Gold Jewelry,7,4004291.0,1,28030037.0,2
2028-02-20,Bracelet,Gold Jewelry,13,4050581.0,7,52657553.0,2
2028-02-21,Earring,Gold Jewelry,2,4143889.0,62,8287778.0,2
2028-02-22,Earring,Gold Jewelry,2,4972646.0,60,9945292.0,2
2028-02-23,Ring,Gold Jewelry,13,4119491.0,80,53553383.0,2
2028-02-24,Gold Bar,Gold Jewelry,14,3212499.0,4,44974986.0,2
2028-02-25,Bracelet,Gold Jewelry,13,3314538.0,94,43088994.0,2
2028-02-26,Charm,Gold Jewelry,10,3635170.0,88,36351700.0,2
2028-02-27,Earring,Gold Jewelry,3,4498967.0,57,13496901.0,2
2028-02-28,Necklace,Gold Jewelry,0,3527422.0,1,0.0,2
2028-02-29,Anklet,Gold Jewelry,0,4417749.0,70,0.0,2
2028-03-01,Anklet,Gold Jewelry,7,4261949.0,63,29833643.0,3
2028-03-02,Bracelet,Gold Jewelry,7,3043590.0,87,21305130.0,3
2028-03-03,Gold Bar,Gold Jewelry,13,4137567.0,91,53788371.0,3
2028-03-04,Gold Bar,Gold Jewelry,9,4012284.0,82,36110556.0,3
2028-03-05,Pendant,Gold Jewelry,5,3696874.0,70,18484370.0,3
2028-03-06,Brooch,Gold Jewelry,6,4004291.0,22,24025746.0,3
2028-03-07,Earring,Gold Jewelry,5,4879256.0,52,24396280.0,3
2028-03-08,Gold Bar,Gold Jewelry,8,4788282.0,74,38306256.0,3
2028-03-09,Necklace,Gold Jewelry,2,4004291.0,99,8008582.0,3
2028-03-10,Bracelet,Gold Jewelry,13,4004291.0,74,52055783.0,3
2028-03-11,Charm,Gold Jewelry,2,2612757.0,86,5225514.0,3
2028-03-12,Pendant,Gold Jewelry,2,2990427.0,68,5980854.0,3
2028-03-13,Bangle,Gold Jewelry,9,4004291.0,96,36038619.0,3
2028-03-14,Ring,Gold Jewelry,2,3569257.0,78,7138514.0,3
2028-03-15,Charm,Gold Jewelry,8,3685767.0,78,29486136.0,3
2028-03-16,Bangle,Gold Jewelry,11,4640845.0,85,51049295.0,3
2028-03-17,Anklet,Gold Jewelry,3,4238132.0,60,12714396.0,3
2028-03-18,Ring,Gold Jewelry,12,3004829.0,66,36057948.0,3
2028-03-19,Earring,Gold Jewelry,6,4004291.0,46,24025746.0,3
2028-03-20,Necklace,Gold Jewelry,13,4004291.0,86,52055783.0,3
2028-03-21,Ring,Gold Jewelry,14,3131398.0,52,43839572.0,3
2028-03-22,Brooch,Gold Jewelry,8,4134933.0,14,33079464.0,3
2028-03-23,Bangle,Gold Jewelry,10,2913829.0,75,29138290.0,3
2028-03-24,Earring,Gold Jewelry,11,4004291.0,35,44047201.0,3
2028-03-25,Brooch,Gold Jewelry,6,3816722.0,8,22900332.0,3
2028-03-26,Anklet,Gold Jewelry,8,3631482.0,52,29051856.0,3
2028-03-27,Brooch,Gold Jewelry,11,4157496.0,97,45732456.0,3
2028-03-28,Pendant,Gold Jewelry,2,4134812.0,66,8269624.0,3
2028-03-29,Pendant,Gold Jewelry,14,4004291.0,52,56060074.0,3
2028-03-30,Bracelet,Gold Jewelry,3,4543144.0,71,13629432.0,3
2028-03-31,Charm,Gold Jewelry,13,4004291.0,65,52055783.0,3
2028-04-01,Charm,Gold Jewelry,7,3458256.0,58,24207792.0,4
2028-04-02,Earring,Gold Jewelry,5,4589457.0,30,22947285.0,4
2028-04-03,Anklet,Gold Jewelry,4,2594917.0,48,10379668.0,4
2028-04-04,Gold Bar,Gold Jewelry,0,3445507.0,74,0.0,4
2028-04-05,Pendant,Gold Jewelry,3,4004291.0,49,12012873.0,4
2028-04-06,Earring,Gold Jewelry,7,4004291.0,23,28030037.0,4
2028-04-07,Gold Bar,Gold Jewelry,0,4004291.0,74,0.0,4
2028-04-08,Charm,Gold Jewelry,13,2875643.0,45,37383359.0,4
2028-04-09,Bracelet,Gold Jewelry,8,2859091.0,63,22872728.0,4
2028-04-10,Brooch,Gold Jewelry,0,4101137.0,97,0.0,4
2028-04-11,Pendant,Gold Jewelry,0,3001157.0,49,0.0,4
2028-04-12,Earring,Gold Jewelry,3,4004291.0,20,12012873.0,4
2028-04-13,Ring,Gold Jewelry,8,4544692.0,44,36357536.0,4
2028-04-14,Gold Bar,Gold Jewelry,13,4756473.0,61,61834149.0,4
2028-04-15,Brooch,Gold Jewelry,10,2849265.0,87,28492650.0,4
2028-04-16,Pendant,Gold Jewelry,4,4004291.0,45,16017164.0,4
2028-04-17,Charm,Gold Jewelry,2,4972488.0,43,9944976.0,4
2028-04-18,Anklet,Gold Jewelry,0,3986322.0,48,0.0,4
2028-04-19,Gold Bar,Gold Jewelry,10,4902986.0,51,49029860.0,4
2028-04-20,Charm,Gold Jewelry,13,4409902.0,30,57328726.0,4
2028-04-21,Pendant,Gold Jewelry,13,4552902.0,32,59187726.0,4
2028-04-22,Gold Bar,Gold Jewelry,8,3738871.0,43,29910968.0,4
2028-04-23,Brooch,Gold Jewelry,3,2932821.0,84,8798463.0,4
2028-04-24,Pendant,Gold Jewelry,10,3264487.0,22,32644870.0,4
2028-04-25,Bangle,Gold Jewelry,3,2848877.0,72,8546631.0,4
2028-04-26,Earring,Gold Jewelry,11,4152919.0,9,45682109.0,4
2028-04-27,Brooch,Gold Jewelry,7,3526759.0,77,24687313.0,4
2028-04-28,Gold Bar,Gold Jewelry,1,4367869.0,42,4367869.0,4
2028-04-29,Anklet,Gold Jewelry,8,4840437.0,40,38723496.0,4
2028-04-30,Charm,Gold Jewelry,12,4199768.0,18,50397216.0,4
2028-05-01,Ring,Gold Jewelry,13,4821697.0,31,62682061.0,5
2028-05-02,Charm,Gold Jewelry,5,4075672.0,13,20378360.0,5
2028-05-03,Gold Bar,Gold Jewelry,8,4004291.0,34,32034328.0,5
2028-05-04,Charm,Gold Jewelry,7,4366463.0,6,30565241.0,5
2028-05-05,Earring,Gold Jewelry,14,4468997.0,95,62565958.0,5
2028-05-06,Pendant,Gold Jewelry,0,3396445.0,22,0.0,5
2028-05-07,Ring,Gold Jewelry,6,4029826.0,25,24178956.0,5
2028-05-08,Necklace,Gold Jewelry,12,2898163.0,74,34777956.0,5
2028-05-09,Gold Bar,Gold Jewelry,13,3393163.0,21,44111119.0,5
2028-05-10,Bracelet,Gold Jewelry,0,4469947.0,63,0.0,5
2028-05-11,Necklace,Gold Jewelry,13,4042290.0,61,52549770.0,5
2028-05-12,Charm,Gold Jewelry,11,3607953.0,95,39687483.0,5
2028-05-13,Gold Bar,Gold Jewelry,2,4726147.0,19,9452294.0,5
2028-05-14,Bangle,Gold Jewelry,10,4735211.0,62,47352110.0,5
2028-05-15,Bracelet,Gold Jewelry,13,3136244.0,50,40771172.0,5
2028-05-16,Ring,Gold Jewelry,1,4692467.0,24,4692467.0,5
2028-05-17,Anklet,Gold Jewelry,4,4015769.0,36,16063076.0,5
2028-05-18,Bangle,Gold Jewelry,14,4004291.0,48,56060074.0,5
2028-05-19,Necklace,Gold Jewelry,4,4004291.0,57,16017164.0,5
2028-05-20,Pendant,Gold Jewelry,4,4342555.0,18,17370220.0,5
2028-05-21,Earring,Gold Jewelry,0,3062755.0,95,0.0,5
2028-05-22,Anklet,Gold Jewelry,4,3106551.0,32,12426204.0,5
2028-05-23,Bangle,Gold Jewelry,2,3444782.0,46,6889564.0,5
2028-05-24,Pendant,Gold Jewelry,11,3058939.0,7,33648329.0,5
2028-05-25,Pendant,Gold Jewelry,0,3694093.0,7,0.0,5
2028-05-26,Gold Bar,Gold Jewelry,4,3035966.0,15,12143864.0,5
2028-05-27,Bangle,Gold Jewelry,12,3885134.0,34,46621608.0,5
2028-05-28,Ring,Gold Jewelry,8,4004291.0,16,32034328.0,5
2028-05-29,Charm,Gold Jewelry,12,4004291.0,83,48051492.0,5
2028-05-30,Bracelet,Gold Jewelry,8,4004291.0,42,32034328.0,5
2028-05-31,Bracelet,Gold Jewelry,3,4131590.0,39,12394770.0,5
2028-06-01,Necklace,Gold Jewelry,2,4189115.0,55,8378230.0,6
2028-06-02,Necklace,Gold Jewelry,0,4518554.0,55,0.0,6
2028-06-03,Bracelet,Gold Jewelry,1,3145896.0,38,3145896.0,6
2028-06-04,Ring,Gold Jewelry,0,3779262.0,16,0.0,6
2028-06-05,Earring,Gold Jewelry,0,4286515.0,95,0.0,6
2028-06-06,Brooch,Gold Jewelry,7,3573272.0,70,25012904.0,6
2028-06-07,Charm,Gold Jewelry,12,3346278.0,71,40155336.0,6
2028-06-08,Earring,Gold Jewelry,6,4163178.0,89,24979068.0,6
2028-06-09,Gold Bar,Gold Jewelry,14,4374224.0,1,61239136.0,6
2028-06-10,Brooch,Gold Jewelry,7,4004291.0,63,28030037.0,6
2028-06-11,Brooch,Gold Jewelry,11,4778098.0,52,52559078.0,6
2028-06-12,Bangle,Gold Jewelry,5,3340943.0,29,16704715.0,6
2028-06-13,Ring,Gold Jewelry,11,4105290.0,5,45158190.0,6
2028-06-14,Ring,Gold Jewelry,13,4867300.0,92,63274900.0,6
2028-06-15,Brooch,Gold Jewelry,14,2661585.0,38,37262190.0,6
2028-06-16,Bangle,Gold Jewelry,14,3997291.0,15,55962074.0,6
2028-06-17,Charm,Gold Jewelry,0,4004291.0,71,0.0,6
2028-06-18,Brooch,Gold Jewelry,2,4580939.0,36,9161878.0,6
2028-06-19,Anklet,Gold Jewelry,9,4004291.0,23,36038619.0,6
2028-06-20,Necklace,Gold Jewelry,3,4193336.0,52,12580008.0,6
2028-06-21,Necklace,Gold Jewelry,0,2669403.0,52,0.0,6
2028-06-22,Earring,Gold Jewelry,5,3886137.0,84,19430685.0,6
2028-06-23,Gold Bar,Gold Jewelry,7,4632673.0,94,32428711.0,6
2028-06-24,Necklace,Gold Jewelry,4,4298900.0,48,17195600.0,6
2028-06-25,Pendant,Gold Jewelry,2,3247742.0,5,6495484.0,6
2028-06-26,Earring,Gold Jewelry,5,3148493.0,79,15742465.0,6
2028-06-27,Necklace,Gold Jewelry,3,4126517.0,45,12379551.0,6
2028-06-28,Gold Bar,Gold Jewelry,8,3506446.0,86,28051568.0,6
2028-06-29,Ring,Gold Jewelry,12,3279093.0,80,39349116.0,6
2028-06-30,Ring,Gold Jewelry,2,4105130.0,78,8210260.0,6
2028-07-01,Charm,Gold Jewelry,3,4172727.0,68,12518181.0,7
2028-07-02,Brooch,Gold Jewelry,6,4936905.0,30,29621430.0,7
2028-07-03,Anklet,Gold Jewelry,0,2671601.0,23,0.0,7
2028-07-04,Ring,Gold Jewelry,11,2642775.0,67,29070525.0,7
2028-07-05,Bangle,Gold Jewelry,11,4324861.0,4,47573471.0,7
2028-07-06,Necklace,Gold Jewelry,3,4004291.0,42,12012873.0,7
2028-07-07,Bangle,Gold Jewelry,5,4784271.0,99,23921355.0,7
2028-07-08,Gold Bar,Gold Jewelry,11,4004291.0,75,44047201.0,7
2028-07-09,Ring,Gold Jewelry,12,4448710.0,55,53384520.0,7
2028-07-10,Anklet,Gold Jewelry,2,4805301.0,21,9610602.0,7
2028-07-11,Gold Bar,Gold Jewelry,5,2670116.0,70,13350580.0,7
2028-07-12,Pendant,Gold Jewelry,11,3390055.0,94,37290605.0,7
2028-07-13,Pendant,Gold Jewelry,1,3878715.0,93,3878715.0,7
2028-07-14,Bangle,Gold Jewelry,7,2851903.0,92,19963321.0,7
2028-07-15,Brooch,Gold Jewelry,1,3925394.0,29,3925394.0,7
2028-07-16,Earring,Gold Jewelry,10,4542807.0,69,45428070.0,7
2028-07-17,Brooch,Gold Jewelry,6,3684718.0,23,22108308.0,7
2028-07-18,Charm,Gold Jewelry,8,2999365.0,60,23994920.0,7
2028-07-19,Brooch,Gold Jewelry,0,4004291.0,23,0.0,7
2028-07-20,Charm,Gold Jewelry,7,4004291.0,53,28030037.0,7
2028-07-21,Charm,Gold Jewelry,6,3009809.0,47,18058854.0,7
2028-07-22,Anklet,Gold Jewelry,5,2704863.0,16,13524315.0,7
2028-07-23,Ring,Gold Jewelry,5,4567077.0,50,22835385.0,7
2028-07-24,Anklet,Gold Jewelry,5,4004291.0,11,20021455.0,7
2028-07-25,Charm,Gold Jewelry,8,4004291.0,39,32034328.0,7
2028-07-26,Gold Bar,Gold Jewelry,1,3428635.0,69,3428635.0,7
2028-07-27,Pendant,Gold Jewelry,0,3364840.0,93,0.0,7
2028-07-28,Charm,Gold Jewelry,12,2930495.0,27,35165940.0,7
2028-07-29,Anklet,Gold Jewelry,11,4997560.0,100,54973160.0,7
2028-07-30,Gold Bar,Gold Jewelry,5,3484257.0,64,17421285.0,7
2028-07-31,Anklet,Gold Jewelry,9,4499857.0,91,40498713.0,7
2028-08-01,Brooch,Gold Jewelry,10,4533262.0,13,45332620.0,8
2028-08-02,Necklace,Gold Jewelry,7,4527733.0,35,31694131.0,8
2028-08-03,Bangle,Gold Jewelry,2,3978173.0,90,7956346.0,8
2028-08-04,Earring,Gold Jewelry,11,4378250.0,58,48160750.0,8
2028-08-05,Anklet,Gold Jewelry,9,4378199.0,82,39403791.0,8
2028-08-06,Earring,Gold Jewelry,0,4004291.0,58,0.0,8
2028-08-07,Bracelet,Gold Jewelry,8,3357033.0,30,26856264.0,8
2028-08-08,Anklet,Gold Jewelry,12,3570938.0,70,42851256.0,8
2028-08-09,Necklace,Gold Jewelry,12,4004291.0,23,48051492.0,8
2028-08-10,Earring,Gold Jewelry,0,4004291.0,58,0.0,8
2028-08-11,Charm,Gold Jewelry,2,2793445.0,25,5586890.0,8
2028-08-12,Anklet,Gold Jewelry,7,3063051.0,63,21441357.0,8
2028-08-13,Ring,Gold Jewelry,0,4505700.0,50,0.0,8
2028-08-14,Bangle,Gold Jewelry,2,4004291.0,88,8008582.0,8
2028-08-15,Necklace,Gold Jewelry,12,3874705.0,11,46496460.0,8
2028-08-16,Earring,Gold Jewelry,3,4004291.0,55,12012873.0,8
2028-08-17,Necklace,Gold Jewelry,7,4912989.0,4,34390923.0,8
2028-08-18,Gold Bar,Gold Jewelry,0,3377147.0,64,0.0,8
2028-08-19,Bangle,Gold Jewelry,12,3570179.0,76,42842148.0,8
2028-08-20,Charm,Gold Jewelry,12,3535035.0,13,42420420.0,8
2028-08-21,Anklet,Gold Jewelry,0,4447611.0,63,0.0,8
2028-08-22,Anklet,Gold Jewelry,0,4939249.0,63,0.0,8
2028-08-23,Anklet,Gold Jewelry,13,4407166.0,50,57293158.0,8
2028-08-24,Bangle,Gold Jewelry,0,3700908.0,76,0.0,8
2028-08-25,Ring,Gold Jewelry,13,4127312.0,37,53655056.0,8
2028-08-26,Bracelet,Gold Jewelry,7,4004291.0,23,28030037.0,8
2028-08-27,Pendant,Gold Jewelry,10,3526625.0,83,35266250.0,8
2028-08-28,Brooch,Gold Jewelry,3,3163940.0,10,9491820.0,8
2028-08-29,Earring,Gold Jewelry,11,4139926.0,44,45539186.0,8
2028-08-30,Ring,Gold Jewelry,0,4120637.0,37,0.0,8
2028-08-31,Charm,Gold Jewelry,9,4004291.0,4,36038619.0,8
2028-09-01,Earring,Gold Jewelry,6,4004291.0,38,24025746.0,9
2028-09-02,Anklet,Gold Jewelry,4,4939409.0,46,19757636.0,9
2028-09-03,Necklace,Gold Jewelry,4,4489900.0,100,17959600.0,9
2028-09-04,Charm,Gold Jewelry,0,3943597.0,4,0.0,9
2028-09-05,Earring,Gold Jewelry,13,4375320.0,25,56879160.0,9
2028-09-06,Anklet,Gold Jewelry,9,4315608.0,37,38840472.0,9
2028-09-07,Earring,Gold Jewelry,10,2968099.0,15,29680990.0,9
2028-09-08,Necklace,Gold Jewelry,5,4230009.0,95,21150045.0,9
2028-09-09,Anklet,Gold Jewelry,13,3619022.0,24,47047286.0,9
2028-09-10,Bracelet,Gold Jewelry,8,4004291.0,15,32034328.0,9
2028-09-11,Ring,Gold Jewelry,8,4004291.0,29,32034328.0,9
2028-09-12,Gold Bar,Gold Jewelry,7,3272904.0,57,22910328.0,9
2028-09-13,Brooch,Gold Jewelry,4,2792341.0,6,11169364.0,9
2028-09-14,Bangle,Gold Jewelry,0,4389422.0,76,0.0,9
2028-09-15,Brooch,Gold Jewelry,8,2846434.0,98,22771472.0,9
2028-09-16,Charm,Gold Jewelry,0,4308734.0,4,0.0,9
2028-09-17,Brooch,Gold Jewelry,7,3812770.0,91,26689390.0,9
2028-09-18,Anklet,Gold Jewelry,4,2915068.0,20,11660272.0,9
2028-09-19,Bracelet,Gold Jewelry,2,3508788.0,13,7017576.0,9
2028-09-20,Gold Bar,Gold Jewelry,10,4877559.0,47,48775590.0,9
2028-09-21,Ring,Gold Jewelry,6,4283743.0,23,25702458.0,9
2028-09-22,Ring,Gold Jewelry,6,3531161.0,17,21186966.0,9
2028-09-23,Necklace,Gold Jewelry,8,3965576.0,87,31724608.0,9
2028-09-24,Bangle,Gold Jewelry,6,3259641.0,70,19557846.0,9
2028-09-25,Earring,Gold Jewelry,12,3386856.0,3,40642272.0,9
2028-09-26,Bracelet,Gold Jewelry,10,4531039.0,3,45310390.0,9
2028-09-27,Earring,Gold Jewelry,13,4321346.0,90,56177498.0,9
2028-09-28,Gold Bar,Gold Jewelry,2,2719683.0,45,5439366.0,9
2028-09-29,Brooch,Gold Jewelry,10,4898449.0,81,48984490.0,9
2028-09-30,Ring,Gold Jewelry,12,4143410.0,5,49720920.0,9
2028-10-01,Gold Bar,Gold Jewelry,28,3009434.0,17,84264152.0,10
2028-10-02,Brooch,Gold Jewelry,26,4487466.0,55,116674116.0,10
2028-10-03,Ring,Gold Jewelry,24,4004291.0,81,96102984.0,10
2028-10-04,Brooch,Gold Jewelry,0,3483583.0,55,0.0,10
2028-10-05,Bangle,Gold Jewelry,14,3150810.0,56,44111340.0,10
2028-10-06,Bracelet,Gold Jewelry,22,3925822.0,81,86368084.0,10
2028-10-07,Charm,Gold Jewelry,4,3244742.0,100,12978968.0,10
2028-10-08,Gold Bar,Gold Jewelry,22,3456223.0,95,76036906.0,10
2028-10-09,Gold Bar,Gold Jewelry,14,2797873.0,81,39170222.0,10
2028-10-10,Pendant,Gold Jewelry,14,3247988.0,69,45471832.0,10
2028-10-11,Anklet,Gold Jewelry,24,3700040.0,96,88800960.0,10
2028-10-12,Bangle,Gold Jewelry,8,3862304.0,48,30898432.0,10
2028-10-13,Bangle,Gold Jewelry,24,4724148.0,24,113379552.0,10
2028-10-14,Earring,Gold Jewelry,22,4004291.0,68,88094402.0,10
2028-10-15,Brooch,Gold Jewelry,24,4335409.0,31,104049816.0,10
2028-10-16,Anklet,Gold Jewelry,0,4171634.0,96,0.0,10
2028-10-17,Bracelet,Gold Jewelry,24,3606924.0,57,86566176.0,10
2028-10-18,Bracelet,Gold Jewelry,18,3559491.0,39,64070838.0,10
2028-10-19,Bangle,Gold Jewelry,12,4268245.0,12,51218940.0,10
2028-10-20,Bracelet,Gold Jewelry,22,4693117.0,17,103248574.0,10
2028-10-21,Pendant,Gold Jewelry,18,3613634.0,51,65045412.0,10
2028-10-22,Gold Bar,Gold Jewelry,8,4550797.0,73,36406376.0,10
2028-10-23,Necklace,Gold Jewelry,14,4132303.0,73,57852242.0,10
2028-10-24,Charm,Gold Jewelry,16,4881211.0,84,78099376.0,10
2028-10-25,Earring,Gold Jewelry,20,4004291.0,48,80085820.0,10
2028-10-26,Brooch,Gold Jewelry,26,3139136.0,5,81617536.0,10
2028-10-27,Charm,Gold Jewelry,12,4379752.0,72,52557024.0,10
2028-10-28,Brooch,Gold Jewelry,26,4993455.0,79,129829830.0,10
2028-10-29,Ring,Gold Jewelry,24,3209662.0,57,77031888.0,10
2028-10-30,Charm,Gold Jewelry,28,4004291.0,44,112120148.0,10
2028-10-31,Necklace,Gold Jewelry,12,4004291.0,61,48051492.0,10
2028-11-01,Bangle,Gold Jewelry,0,3607383.0,12,0.0,11
2028-11-02,Pendant,Gold Jewelry,28,3831048.0,23,107269344.0,11
2028-11-03,Gold Bar,Gold Jewelry,6,4087205.0,67,24523230.0,11
2028-11-04,Gold Bar,Gold Jewelry,2,4980542.0,65,9961084.0,11
2028-11-05,Pendant,Gold Jewelry,2,3649436.0,21,7298872.0,11
2028-11-06,Anklet,Gold Jewelry,2,4020121.0,94,8040242.0,11
2028-11-07,Ring,Gold Jewelry,6,4917625.0,51,29505750.0,11
2028-11-08,Brooch,Gold Jewelry,26,4004291.0,53,104111566.0,11
2028-11-09,Necklace,Gold Jewelry,0,4144351.0,61,0.0,11
2028-11-10,Bracelet,Gold Jewelry,28,4276336.0,89,119737408.0,11
2028-11-11,Charm,Gold Jewelry,6,4603917.0,38,27623502.0,11
2028-11-12,Ring,Gold Jewelry,2,3564323.0,49,7128646.0,11
2028-11-13,Charm,Gold Jewelry,8,3445574.0,30,27564592.0,11
2028-11-14,Necklace,Gold Jewelry,4,3031937.0,57,12127748.0,11
2028-11-15,Earring,Gold Jewelry,28,4523760.0,20,126665280.0,11
2028-11-16,Earring,Gold Jewelry,22,4798513.0,98,105567286.0,11
2028-11-17,Ring,Gold Jewelry,14,4962029.0,35,69468406.0,11
2028-11-18,Bangle,Gold Jewelry,0,4505501.0,12,0.0,11
2028-11-19,Necklace,Gold Jewelry,0,3581834.0,57,0.0,11
2028-11-20,Necklace,Gold Jewelry,0,4558587.0,57,0.0,11
2028-11-21,Pendant,Gold Jewelry,22,3153066.0,99,69367452.0,11
2028-11-22,Bangle,Gold Jewelry,18,4004291.0,94,72077238.0,11
2028-11-23,Brooch,Gold Jewelry,4,3330696.0,49,13322784.0,11
2028-11-24,Brooch,Gold Jewelry,28,4404970.0,21,123339160.0,11
2028-11-25,Bracelet,Gold Jewelry,16,2832062.0,73,45312992.0,11
2028-11-26,Gold Bar,Gold Jewelry,12,4080241.0,53,48962892.0,11
2028-11-27,Earring,Gold Jewelry,2,3745499.0,96,7490998.0,11
2028-11-28,Brooch,Gold Jewelry,28,4004291.0,93,112120148.0,11
2028-11-29,Bangle,Gold Jewelry,24,4578445.0,70,109882680.0,11
2028-11-30,Necklace,Gold Jewelry,16,4004291.0,41,64068656.0,11
2028-12-01,Brooch,Gold Jewelry,18,2922609.0,75,52606962.0,12
2028-12-02,Necklace,Gold Jewelry,2,4728255.0,39,9456510.0,12
2028-12-03,Brooch,Gold Jewelry,4,4004291.0,71,16017164.0,12
2028-12-04,Earring,Gold Jewelry,20,4004291.0,76,80085820.0,12
2028-12-05,Charm,Gold Jewelry,24,4004291.0,6,96102984.0,12
2028-12-06,Brooch,Gold Jewelry,18,4004291.0,53,72077238.0,12
2028-12-07,Bangle,Gold Jewelry,26,4568924.0,44,118792024.0,12
2028-12-08,Brooch,Gold Jewelry,2,4004291.0,51,8008582.0,12
